feature_id,feature_direction,feature_decoder_before_ratio,feature_exclusivity,feature_mean_shift,rank,dataset_index,label,class_name,z_before,z_after,abs_shift,feature_sample_score,crossleak_score,crosscoder_score
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,1,918,8,ship,1.8756953477859497,2.9969308376312256,1.1212354898452759,0.06078499183058739,3.1077022552490234,2.886967658996582
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,2,2,8,ship,1.438206434249878,2.5187251567840576,1.0805187225341797,0.058577634394168854,2.6727867126464844,2.417926549911499
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,3,546,1,automobile,1.5492463111877441,2.5470070838928223,0.9977607727050781,0.05409111827611923,1.9005980491638184,1.7600666284561157
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,4,997,1,automobile,1.6806166172027588,2.6534652709960938,0.972848653793335,0.052740566432476044,2.322702407836914,2.1251425743103027
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,5,764,1,automobile,1.0992200374603271,2.0384552478790283,0.9392352104187012,0.050918299704790115,2.278047561645508,2.054821491241455
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,6,290,1,automobile,1.2441855669021606,2.1566057205200195,0.9124201536178589,0.04946458712220192,1.6845555305480957,1.464145302772522
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,7,233,8,ship,0.4280060827732086,1.3382900953292847,0.9102840423583984,0.04934878274798393,0.6671309471130371,0.5872485041618347
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,8,576,8,ship,2.49894380569458,3.4036102294921875,0.9046664237976074,0.04904423654079437,2.644170045852661,2.4807164669036865
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,9,613,8,ship,1.5654245615005493,2.4623448848724365,0.8969203233718872,0.04862430319190025,2.3835806846618652,2.252568483352661
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,10,801,1,automobile,1.3019397258758545,2.1974897384643555,0.895550012588501,0.048550013452768326,1.7492873668670654,1.4520643949508667
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,11,656,1,automobile,1.9698724746704102,2.862891674041748,0.8930191993713379,0.048412811011075974,1.9078538417816162,1.7486759424209595
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,12,280,9,truck,0.7982381582260132,1.6911797523498535,0.8929415941238403,0.04840860515832901,2.166090488433838,1.9460477828979492
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,13,18,8,ship,1.727505087852478,2.6149635314941406,0.8874584436416626,0.04811134934425354,2.487177848815918,2.3846399784088135
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,14,92,8,ship,1.6629490852355957,2.5479273796081543,0.8849782943725586,0.04797689616680145,1.5174213647842407,1.3765199184417725
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,15,372,9,truck,1.0506558418273926,1.928901195526123,0.8782453536987305,0.04761188477277756,3.6471972465515137,3.4256069660186768
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,16,185,8,ship,2.21685528755188,3.094597339630127,0.8777420520782471,0.04758460074663162,1.435178279876709,1.358445405960083
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,17,132,8,ship,1.8505264520645142,2.7218515872955322,0.8713251352310181,0.04723672196269035,1.597448468208313,1.3233965635299683
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,18,806,8,ship,1.4417144060134888,2.30918288230896,0.8674684762954712,0.04702764376997948,2.034101963043213,1.9226874113082886
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,19,909,8,ship,1.9415479898452759,2.796928882598877,0.8553808927536011,0.046372346580028534,1.5094236135482788,1.3298208713531494
98,after_exclusive_compensation,0.47289374470710754,0.05421251058578491,0.20396731793880463,20,582,8,ship,2.0507495403289795,2.9048120975494385,0.854062557220459,0.04630087688565254,2.1641435623168945,1.9691855907440186
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,1,814,0,airplane,0.48155149817466736,1.2498048543930054,0.7682533264160156,0.03458945453166962,0.9976707696914673,0.702735424041748
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,2,486,9,truck,0.1929377317428589,0.9580481052398682,0.7651103734970093,0.03444794937968254,2.697200298309326,2.5883448123931885
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,3,507,9,truck,0.8701810836791992,1.6152454614639282,0.745064377784729,0.03354540839791298,1.652662992477417,1.52686607837677
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,4,847,0,airplane,0.4121236801147461,1.1421254873275757,0.7300018072128296,0.03286723792552948,0.1398032158613205,-0.025810303166508675
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,5,372,9,truck,0.3044812083244324,1.0328646898269653,0.728383481502533,0.03279437497258186,3.6471972465515137,3.4256069660186768
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,6,11,9,truck,0.24647650122642517,0.9557778835296631,0.7093013525009155,0.031935229897499084,2.153212070465088,1.9541102647781372
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,7,657,1,automobile,0.10503900051116943,0.8070843815803528,0.7020453810691833,0.03160854056477547,0.6202031373977661,0.47984981536865234
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,8,921,9,truck,0.47025761008262634,1.170998215675354,0.7007405757904053,0.03154979273676872,2.324457883834839,2.1997971534729004
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,9,912,0,airplane,0.2714780271053314,0.9526900053024292,0.6812119483947754,0.030670545995235443,0.9351590275764465,0.8422228693962097
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,10,969,9,truck,0.5962474346160889,1.276686191558838,0.680438756942749,0.030635735020041466,2.3404364585876465,2.1254844665527344
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,11,222,9,truck,0.30242395401000977,0.9817952513694763,0.6793712973594666,0.03058767504990101,3.1337239742279053,2.966571807861328
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,12,225,9,truck,0.42931607365608215,1.1014055013656616,0.6720894575119019,0.030259819701313972,2.2047080993652344,2.03597354888916
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,13,425,9,truck,0.5496127605438232,1.2204769849777222,0.6708642244338989,0.03020465560257435,2.763866901397705,2.5935330390930176
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,14,415,9,truck,0.30222833156585693,0.9730244874954224,0.6707961559295654,0.030201591551303864,2.0497090816497803,1.9262886047363281
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,15,175,9,truck,0.6144061088562012,1.2769728899002075,0.6625667810440063,0.02983107604086399,1.8816195726394653,1.7581312656402588
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,16,170,9,truck,0.0,0.6599146723747253,0.6599146723747253,0.02971166931092739,3.18730092048645,2.944284200668335
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,17,350,9,truck,0.47210341691970825,1.1303902864456177,0.6582868695259094,0.0296383798122406,2.009794235229492,1.8608566522598267
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,18,926,8,ship,0.5642299056053162,1.2170302867889404,0.6528003811836243,0.02939135767519474,1.3768601417541504,1.28131103515625
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,19,787,9,truck,0.3604963719844818,1.0093035697937012,0.648807168006897,0.02921156957745552,1.620178461074829,1.5008797645568848
124,after_exclusive_compensation,0.477488249540329,0.04502350091934204,0.2202998697757721,20,264,0,airplane,0.996458888053894,1.6426795721054077,0.6462206840515137,0.0290951170027256,2.0392091274261475,1.9062927961349487
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,1,585,9,truck,0.34771713614463806,1.2051165103912354,0.8573993444442749,0.03886871412396431,1.4432106018066406,1.2567144632339478
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,2,801,1,automobile,0.5295267701148987,1.3599371910095215,0.8304104208946228,0.03764521703124046,1.7492873668670654,1.4520643949508667
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,3,2,8,ship,0.6661429405212402,1.494643211364746,0.8285002708435059,0.037558622658252716,2.6727867126464844,2.417926549911499
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,4,260,8,ship,1.4038856029510498,2.2241668701171875,0.8202812671661377,0.03718603029847145,2.73893404006958,2.5282609462738037
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,5,372,9,truck,2.1392662525177,2.936974287033081,0.7977080345153809,0.036162711679935455,3.6471972465515137,3.4256069660186768
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,6,764,1,automobile,1.694467544555664,2.487076997756958,0.792609453201294,0.035931576043367386,2.278047561645508,2.054821491241455
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,7,918,8,ship,0.7531327605247498,1.5440995693206787,0.790966808795929,0.03585710749030113,3.1077022552490234,2.886967658996582
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,8,191,8,ship,0.5292227864265442,1.3169671297073364,0.7877443432807922,0.03571102395653725,2.298952579498291,2.142418622970581
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,9,37,1,automobile,0.8278443217277527,1.6110203266143799,0.7831760048866272,0.03550392761826515,3.226997137069702,2.988922595977783
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,10,331,9,truck,0.9942761659622192,1.7769277095794678,0.7826515436172485,0.03548014909029007,2.113640308380127,1.9248669147491455
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,11,383,9,truck,0.45672407746315,1.2339338064193726,0.7772097587585449,0.03523345664143562,2.0866386890411377,1.8353936672210693
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,12,582,8,ship,0.585224986076355,1.3527815341949463,0.7675565481185913,0.0347958467900753,2.1641435623168945,1.9691855907440186
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,13,45,9,truck,1.1493208408355713,1.9110617637634277,0.7617409229278564,0.034532204270362854,3.1126701831817627,2.8724677562713623
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,14,285,9,truck,1.6397165060043335,2.393872022628784,0.7541555166244507,0.03418833389878273,2.9060440063476562,2.684523105621338
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,15,66,1,automobile,0.09184760600328445,0.8457208275794983,0.7538732290267944,0.03417553752660751,1.558200478553772,1.3750735521316528
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,16,633,8,ship,0.6260823011398315,1.379016637802124,0.7529343366622925,0.03413297235965729,1.065802812576294,0.8868023753166199
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,17,736,1,automobile,1.057358741760254,1.8100502490997314,0.7526915073394775,0.03412196412682533,2.631103754043579,2.359628200531006
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,18,888,0,airplane,0.1832224577665329,0.9331144690513611,0.749891996383667,0.03399505466222763,2.145843982696533,1.9521759748458862
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,19,613,8,ship,0.484413206577301,1.2284444570541382,0.7440312504768372,0.03372936695814133,2.3835806846618652,2.252568483352661
221,before_exclusive_deleted,0.5226666331291199,0.045333266258239746,0.1875760704278946,20,517,9,truck,0.9463099837303162,1.669476866722107,0.7231668829917908,0.03278351575136185,1.8899294137954712,1.6854702234268188
250,after_exclusive_compensation,0.47006934881210327,0.05986130237579346,0.1400669515132904,1,140,6,frog,0.6873959898948669,1.2520840167999268,0.5646880269050598,0.03380296006798744,1.0857776403427124,1.1349260807037354
250,after_exclusive_compensation,0.47006934881210327,0.05986130237579346,0.1400669515132904,2,314,4,deer,0.14252738654613495,0.6696598529815674,0.5271324515342712,0.03155483677983284,-0.08066929131746292,-0.1476682424545288
